update_time,forecast_date,hi_max_c,hi_max_time,hi_class,effect_on_body,hour_count,is_complete_day,source,model
2026-09-17T20:59:16+08:00,2026-09-17,30.193658880839955,2026-09-17 14:00:00,注意,长时间暴露或体力活动可能导致疲劳,24,True,Open-Meteo,ecmwf_ifs
2026-09-17T20:59:16+08:00,2026-09-18,28.821012517766405,2026-09-18 12:00:00,注意,长时间暴露或体力活动可能导致疲劳,24,True,Open-Meteo,ecmwf_ifs
2026-09-17T20:59:16+08:00,2026-09-19,28.46812515795024,2026-09-19 15:00:00,注意,长时间暴露或体力活动可能导致疲劳,24,True,Open-Meteo,ecmwf_ifs
2026-09-17T20:59:16+08:00,2026-09-20,30.263740796968758,2026-09-20 15:00:00,注意,长时间暴露或体力活动可能导致疲劳,24,True,Open-Meteo,ecmwf_ifs
2026-09-17T20:59:16+08:00,2026-09-21,29.21601394117831,2026-09-21 14:00:00,注意,长时间暴露或体力活动可能导致疲劳,24,True,Open-Meteo,ecmwf_ifs
2026-09-17T20:59:16+08:00,2026-09-22,28.65883737042621,2026-09-22 15:00:00,注意,长时间暴露或体力活动可能导致疲劳,24,True,Open-Meteo,ecmwf_ifs
2026-09-17T20:59:16+08:00,2026-09-23,28.85068484146695,2026-09-23 11:00:00,注意,长时间暴露或体力活动可能导致疲劳,24,True,Open-Meteo,ecmwf_ifs
