update_time,forecast_date,tmean_c,tmax_c,rhmean_pct,vmean_ms,hour_count,is_complete_day,source,model,vapor_pressure_hpa,at_c,risk_0_64,risk_65_plus
2026-09-24T17:18:43+08:00,2026-09-24,19.784398986094395,21.384244116966634,79.92277418299963,1.6172044035444688,24,True,Open-Meteo,ecmwf_ifs,18.393152841707163,20.72209634137663,未进入热效应风险分级,未进入热效应风险分级
2026-09-24T17:18:43+08:00,2026-09-25,20.343816115235423,25.137241459088848,77.16643495346031,1.0062751899926237,24,True,Open-Meteo,ecmwf_ifs,18.383349210319512,21.70592872164603,未进入热效应风险分级,未进入热效应风险分级
2026-09-24T17:18:43+08:00,2026-09-26,18.72121854535806,22.57061302184083,89.92400252393196,1.1350324031256347,24,True,Open-Meteo,ecmwf_ifs,19.371039589712908,20.319138927775374,未进入热效应风险分级,未进入热效应风险分级
2026-09-24T17:18:43+08:00,2026-09-27,19.501979299017872,25.236206511259144,65.3141136105245,1.6179226115766954,24,True,Open-Meteo,ecmwf_ifs,14.770317528555072,19.24363825533736,未进入热效应风险分级,未进入热效应风险分级
2026-09-24T17:18:43+08:00,2026-09-28,17.883881544503993,22.32804008752322,66.14764078823005,1.5657636068568328,24,True,Open-Meteo,ecmwf_ifs,13.52114580853772,17.249825136521657,未进入热效应风险分级,未进入热效应风险分级
2026-09-24T17:18:43+08:00,2026-09-29,19.2375237934765,26.112264640268755,56.66891980181246,2.7636829462264703,24,True,Open-Meteo,ecmwf_ifs,12.606465592708968,17.46307937671193,未进入热效应风险分级,未进入热效应风险分级
2026-09-24T17:18:43+08:00,2026-09-30,14.287356070578445,18.357866979435904,23.8142470359398,4.310329557363578,24,True,Open-Meteo,ecmwf_ifs,3.870596098604064,8.547422092963282,未进入热效应风险分级,未进入热效应风险分级
