update_time,forecast_date,hi_max_c,hi_max_time,hi_class,effect_on_body,hour_count,is_complete_day,source,model
2026-09-25T08:33:17+08:00,2026-09-25,22.60338150422319,2026-09-25 14:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T08:33:17+08:00,2026-09-26,22.891636052564415,2026-09-26 13:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T08:33:17+08:00,2026-09-27,23.27610598265945,2026-09-27 15:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T08:33:17+08:00,2026-09-28,20.653800852789995,2026-09-28 15:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T08:33:17+08:00,2026-09-29,23.65433609488532,2026-09-29 14:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T08:33:17+08:00,2026-09-30,16.033632005916303,2026-09-30 14:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T08:33:17+08:00,2026-10-01,17.51358056526044,2026-10-01 14:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
