update_time,forecast_date,hi_max_c,hi_max_time,hi_class,effect_on_body,hour_count,is_complete_day,source,model
2026-09-25T17:41:11+08:00,2026-09-25,25.95001053540896,2026-09-25 15:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T17:41:11+08:00,2026-09-26,27.90216308838758,2026-09-26 14:00:00,注意,长时间暴露或体力活动可能导致疲劳,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T17:41:11+08:00,2026-09-27,25.334494649313648,2026-09-27 15:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T17:41:11+08:00,2026-09-28,24.22640592900848,2026-09-28 15:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T17:41:11+08:00,2026-09-29,29.006065374532994,2026-09-29 14:00:00,注意,长时间暴露或体力活动可能导致疲劳,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T17:41:11+08:00,2026-09-30,21.876347874945505,2026-09-30 15:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
2026-09-25T17:41:11+08:00,2026-10-01,20.258574413570027,2026-10-01 14:00:00,低于注意级别,低于本表分级范围，不能据此认定没有热健康风险,24,True,Open-Meteo,ecmwf_ifs
