update_time,forecast_date,tmean_c,tmax_c,rhmean_pct,vmean_ms,hour_count,is_complete_day,source,model,vapor_pressure_hpa,at_c,risk_0_64,risk_65_plus
2026-09-21T17:58:26+08:00,2026-09-21,22.34152258237547,26.03181595405086,84.63991650001834,1.035568847054536,24,True,Open-Meteo,ecmwf_ifs,22.78493602878832,25.135653278937443,未进入热效应风险分级,未进入热效应风险分级
2026-09-21T17:58:26+08:00,2026-09-22,22.089669400548548,26.98558967033514,85.41675897026397,0.9394789863969839,24,True,Open-Meteo,ecmwf_ifs,22.644839246782542,24.904831061508897,未进入热效应风险分级,未进入热效应风险分级
2026-09-21T17:58:26+08:00,2026-09-23,23.7838742785387,28.852652620541715,80.20379481123645,0.8615946362637613,24,True,Open-Meteo,ecmwf_ifs,23.555086651273538,26.953936628074334,未进入热效应风险分级,未进入热效应风险分级
2026-09-21T17:58:26+08:00,2026-09-24,23.10957613437309,26.022306458350233,81.66893242128712,1.8282704676833514,24,True,Open-Meteo,ecmwf_ifs,23.03134087753837,25.430129296582408,未进入热效应风险分级,未进入热效应风险分级
2026-09-21T17:58:26+08:00,2026-09-25,23.131442625644357,27.558988923607576,75.22301021641272,1.6268975527707734,24,True,Open-Meteo,ecmwf_ifs,21.24154564928048,25.002324402967375,未进入热效应风险分级,未进入热效应风险分级
2026-09-21T17:58:26+08:00,2026-09-26,22.363437812075954,27.339695076425063,75.33776645391436,1.0900305297058974,24,True,Open-Meteo,ecmwf_ifs,20.30780873333935,24.30199332328381,未进入热效应风险分级,未进入热效应风险分级
2026-09-21T17:58:26+08:00,2026-09-27,22.977250380847995,26.988784012784528,78.38093600769226,0.811975173876816,24,True,Open-Meteo,ecmwf_ifs,21.928192622860752,25.645171324678273,未进入热效应风险分级,未进入热效应风险分级
